"nom_iris","iris","numero","nom_voie"
"Les Courts Sillons",305,24,"Avenue des Sciences"
"Les Courts Sillons",305,25,"Avenue des Sciences"
"Les Courts Sillons",305,26,"Avenue des Sciences"
"Les Courts Sillons",305,27,"Avenue des Sciences"
"Les Courts Sillons",305,28,"Avenue des Sciences"
"Les Courts Sillons",305,29,"Avenue des Sciences"
"Les Courts Sillons",305,30,"Avenue des Sciences"
"Les Courts Sillons",305,31,"Avenue des Sciences"
"Les Courts Sillons",305,33,"Avenue des Sciences"
"Les Courts Sillons",305,35,"Avenue des Sciences"
"Les Courts Sillons",305,36,"Avenue des Sciences"
"Les Courts Sillons",305,37,"Avenue des Sciences"
"Les Courts Sillons",305,38,"Avenue des Sciences"
"Les Courts Sillons",305,39,"Avenue des Sciences"
"Les Courts Sillons",305,40,"Avenue des Sciences"
"Les Courts Sillons",305,41,"Avenue des Sciences"
"Les Courts Sillons",305,42,"Avenue des Sciences"
"Les Courts Sillons",305,43,"Avenue des Sciences"
"Les Courts Sillons",305,44,"Avenue des Sciences"
"Les Courts Sillons",305,45,"Avenue des Sciences"
"Les Courts Sillons",305,46,"Avenue des Sciences"
"Les Courts Sillons",305,47,"Avenue des Sciences"
"Les Courts Sillons",305,48,"Avenue des Sciences"
"Les Courts Sillons",305,49,"Avenue des Sciences"
"Les Courts Sillons",305,50,"Avenue des Sciences"
"Les Courts Sillons",305,51,"Avenue des Sciences"
"Les Courts Sillons",305,52,"Avenue des Sciences"
"Les Courts Sillons",305,53,"Avenue des Sciences"
"Les Courts Sillons",305,54,"Avenue des Sciences"
"Les Courts Sillons",305,55,"Avenue des Sciences"
"Les Courts Sillons",305,57,"Avenue des Sciences"
"Les Courts Sillons",305,59,"Avenue des Sciences"
"Les Courts Sillons",305,61,"Avenue des Sciences"
"Les Courts Sillons",305,43,"Avenue des Sciences"
"Les Courts Sillons",305,41,"Avenue des Sciences"
"Les Courts Sillons",305,2,"Avenue des Sciences"
"Les Courts Sillons",305,61,"Avenue des Sciences"
"Les Courts Sillons",305,25,"Avenue des Sciences"
"Les Courts Sillons",305,59,"Avenue des Sciences"
"Les Courts Sillons",305,1,"Avenue des Sciences"
"Les Courts Sillons",305,3,"Avenue des Sciences"
"Les Courts Sillons",305,40,"Avenue des Sciences"
"Les Courts Sillons",305,41,"Avenue des Sciences"
"Les Courts Sillons",305,2,"Avenue des Sciences"
"Les Courts Sillons",305,13,"Avenue des Sciences"
"Les Courts Sillons",305,33,"Avenue des Sciences"
"Les Courts Sillons",305,4,"Avenue des Sciences"
"Les Courts Sillons",305,1,"Avenue des Sciences"
"La Noue Caillet",107,1,"Allee des Hortensias"
"La Noue Caillet",107,2,"Allee des Hortensias"
"La Noue Caillet",107,3,"Allee des Hortensias"
"La Noue Caillet",107,4,"Allee des Hortensias"
"La Noue Caillet",107,5,"Allee des Hortensias"
"La Noue Caillet",107,6,"Allee des Hortensias"
"La Noue Caillet",107,7,"Allee des Hortensias"
"La Noue Caillet",107,8,"Allee des Hortensias"
"La Noue Caillet",107,9,"Allee des Hortensias"
"La Noue Caillet",107,10,"Allee des Hortensias"
"La Noue Caillet",107,11,"Allee des Hortensias"
"La Noue Caillet",107,12,"Allee des Hortensias"
"La Noue Caillet",107,13,"Allee des Hortensias"
"La Noue Caillet",107,14,"Allee des Hortensias"
"La Noue Caillet",107,15,"Allee des Hortensias"
"La Noue Caillet",107,16,"Allee des Hortensias"
"La Noue Caillet",107,17,"Allee des Hortensias"
"La Noue Caillet",107,18,"Allee des Hortensias"
"La Noue Caillet",107,19,"Allee des Hortensias"
"La Noue Caillet",107,20,"Allee des Hortensias"
"Les Courts Sillons",305,2,"Allée de la Paix"
"Les Courts Sillons",305,3,"Allée de la Paix"
"Les Courts Sillons",305,4,"Allée de la Paix"
"Les Courts Sillons",305,5,"Allée de la Paix"
"Les Courts Sillons",305,6,"Allée de la Paix"
"Les Courts Sillons",305,7,"Allée de la Paix"
"Les Courts Sillons",305,8,"Allée de la Paix"
"Les Courts Sillons",305,9,"Allée de la Paix"
"Les Courts Sillons",305,10,"Allée de la Paix"
"Les Courts Sillons",305,11,"Allée de la Paix"
"Les Courts Sillons",305,12,"Allée de la Paix"
"Les Courts Sillons",305,13,"Allée de la Paix"
"Les Courts Sillons",305,14,"Allée de la Paix"
"Les Courts Sillons",305,15,"Allée de la Paix"
"Les Courts Sillons",305,16,"Allée de la Paix"
"Les Courts Sillons",305,17,"Allée de la Paix"
"Les Courts Sillons",305,18,"Allée de la Paix"
"Les Courts Sillons",305,19,"Allée de la Paix"
"Les Courts Sillons",305,20,"Allée de la Paix"
"Les Courts Sillons",305,21,"Allée de la Paix"
"Les Courts Sillons",305,22,"Allée de la Paix"
"Les Courts Sillons",305,23,"Allée de la Paix"
"Les Courts Sillons",305,24,"Allée de la Paix"
"Les Courts Sillons",305,25,"Allée de la Paix"
"Les Courts Sillons",305,26,"Allée de la Paix"
"Les Courts Sillons",305,27,"Allée de la Paix"
"Les Courts Sillons",305,28,"Allée de la Paix"
"Les Courts Sillons",305,29,"Allée de la Paix"
"Les Courts Sillons",305,30,"Allée de la Paix"
"Les Courts Sillons",305,31,"Allée de la Paix"
"Les Courts Sillons",305,33,"Allée de la Paix"
"Les Courts Sillons",305,35,"Allée de la Paix"
"Les Courts Sillons",305,4,"Allée de la Paix"
"Les Courts Sillons",305,9,"Allée de la Paix"
"Les Courts Sillons",305,7,"Allée de la Paix"
"Les Courts Sillons",305,9,"Allée de la Paix"
"La Remise à Jorelle",302,1,"Allee Maryse Bastie"
"La Remise à Jorelle",302,2,"Allee Maryse Bastie"
"La Remise à Jorelle",302,3,"Allee Maryse Bastie"
"La Remise à Jorelle",302,4,"Allee Maryse Bastie"
"La Remise à Jorelle",302,5,"Allee Maryse Bastie"
"La Remise à Jorelle",302,6,"Allee Maryse Bastie"
"La Remise à Jorelle",302,7,"Allee Maryse Bastie"
"La Remise à Jorelle",302,8,"Allee Maryse Bastie"
"La Remise à Jorelle",302,9,"Allee Maryse Bastie"
"La Remise à Jorelle",302,10,"Allee Maryse Bastie"
"La Remise à Jorelle",302,11,"Allee Maryse Bastie"
"La Remise à Jorelle",302,12,"Allee Maryse Bastie"
"La Remise à Jorelle",302,13,"Allee Maryse Bastie"
"La Remise à Jorelle",302,14,"Allee Maryse Bastie"
"La Remise à Jorelle",302,15,"Allee Maryse Bastie"
"La Remise à Jorelle",302,16,"Allee Maryse Bastie"
"La Remise à Jorelle",302,17,"Allee Maryse Bastie"
"La Remise à Jorelle",302,18,"Allee Maryse Bastie"
"La Remise à Jorelle",302,19,"Allee Maryse Bastie"
"La Remise à Jorelle",302,20,"Allee Maryse Bastie"
"Les Courts Sillons",305,21,"Allee Maryse Bastie"
"La Remise à Jorelle",302,22,"Allee Maryse Bastie"
"La Remise à Jorelle",302,24,"Allee Maryse Bastie"
"La Remise à Jorelle",302,26,"Allee Maryse Bastie"
"La Noue Caillet",107,1,"Allee des Glycines"
"La Noue Caillet",107,2,"Allee des Glycines"
"La Noue Caillet",107,3,"Allee des Glycines"
"La Noue Caillet",107,4,"Allee des Glycines"
"La Noue Caillet",107,5,"Allee des Glycines"
"La Noue Caillet",107,6,"Allee des Glycines"
"La Noue Caillet",107,7,"Allee des Glycines"
"La Noue Caillet",107,8,"Allee des Glycines"
"La Noue Caillet",107,9,"Allee des Glycines"
"La Noue Caillet",107,10,"Allee des Glycines"
"La Noue Caillet",107,11,"Allee des Glycines"
"La Noue Caillet",107,12,"Allee des Glycines"
"La Noue Caillet",107,13,"Allee des Glycines"
"La Noue Caillet",107,14,"Allee des Glycines"
"La Noue Caillet",107,15,"Allee des Glycines"
"La Noue Caillet",107,16,"Allee des Glycines"
"La Noue Caillet",107,17,"Allee des Glycines"
"La Noue Caillet",107,18,"Allee des Glycines"
"La Noue Caillet",107,19,"Allee des Glycines"
"La Noue Caillet",107,20,"Allee des Glycines"
"Le Mainguy",201,1,"Rue Jules Guesde"
"Le Mainguy",201,2,"Rue Jules Guesde"
"Le Mainguy",201,13,"Rue Jules Guesde"
"Le Mainguy",201,15,"Rue Jules Guesde"
"Le Mainguy",201,17,"Rue Jules Guesde"
"Le Mainguy",201,19,"Rue Jules Guesde"
"Le Mainguy",201,21,"Rue Jules Guesde"
"Le Mainguy",201,23,"Rue Jules Guesde"
"Le Centre Ville",202,24,"Rue Jules Guesde"
"Le Mainguy",201,25,"Rue Jules Guesde"
"Le Mainguy",201,27,"Rue Jules Guesde"
"Le Centre Ville",202,28,"Rue Jules Guesde"
"Le Mainguy",201,29,"Rue Jules Guesde"
"Le Centre Ville",202,31,"Rue Jules Guesde"
"Le Centre Ville",202,32,"Rue Jules Guesde"
"Le Centre Ville",202,33,"Rue Jules Guesde"
"Le Centre Ville",202,34,"Rue Jules Guesde"
"Le Centre Ville",202,36,"Rue Jules Guesde"
"Le Centre Ville",202,37,"Rue Jules Guesde"
"Le Centre Ville",202,41,"Rue Jules Guesde"
"Le Centre Ville",202,43,"Rue Jules Guesde"
"Le Centre Ville",202,44,"Rue Jules Guesde"
"Le Centre Ville",202,46,"Rue Jules Guesde"
"Le Centre Ville",202,48,"Rue Jules Guesde"
"Le Centre Ville",202,49,"Rue Jules Guesde"
"Le Centre Ville",202,50,"Rue Jules Guesde"
"Le Centre Ville",202,51,"Rue Jules Guesde"
"Le Centre Ville",202,52,"Rue Jules Guesde"
"Le Centre Ville",202,53,"Rue Jules Guesde"
"Le Centre Ville",202,54,"Rue Jules Guesde"
"Le Centre Ville",202,55,"Rue Jules Guesde"
"Le Centre Ville",202,56,"Rue Jules Guesde"
"Le Centre Ville",202,57,"Rue Jules Guesde"
"Le Centre Ville",202,58,"Rue Jules Guesde"
"Le Centre Ville",202,59,"Rue Jules Guesde"
"Le Centre Ville",202,60,"Rue Jules Guesde"
"Le Centre Ville",202,61,"Rue Jules Guesde"
"Le Centre Ville",202,62,"Rue Jules Guesde"
"Le Centre Ville",202,63,"Rue Jules Guesde"
"Le Centre Ville",202,64,"Rue Jules Guesde"
"Le Centre Ville",202,65,"Rue Jules Guesde"
"Le Centre Ville",202,67,"Rue Jules Guesde"
"Le Centre Ville",202,69,"Rue Jules Guesde"
"Le Centre Ville",202,71,"Rue Jules Guesde"
"Le Centre Ville",202,73,"Rue Jules Guesde"
"Les Fleches",403,75,"Rue Jules Guesde"
"Les Fleches",403,77,"Rue Jules Guesde"
"Les Fleches",403,79,"Rue Jules Guesde"
"Les Fleches",403,81,"Rue Jules Guesde"
"Les Fleches",403,83,"Rue Jules Guesde"
"Les Fleches",403,85,"Rue Jules Guesde"
"Les Fleches",403,87,"Rue Jules Guesde"
"Les Fleches",403,89,"Rue Jules Guesde"
"Les Fleches",403,91,"Rue Jules Guesde"
"Les Fleches",403,93,"Rue Jules Guesde"
"Les Fleches",403,95,"Rue Jules Guesde"
"Les Fleches",403,91,"Rue Jules Guesde"
"Les Fleches",403,93,"Rue Jules Guesde"
"Le Mainguy",201,29,"Rue Jules Guesde"
"Le Centre Ville",202,69,"Rue Jules Guesde"
"Le Centre Ville",202,46,"Rue Jules Guesde"
"Le Mainguy",201,1,"Rue Jules Guesde"
"Le Mainguy",201,17,"Rue Jules Guesde"
"Les Merisiers",106,2,"Rue Laug"
"Les Merisiers",106,3,"Rue Laug"
"Les Merisiers",106,4,"Rue Laug"
"Les Merisiers",106,5,"Rue Laug"
"Les Merisiers",106,6,"Rue Laug"
"Les Merisiers",106,7,"Rue Laug"
"Les Merisiers",106,8,"Rue Laug"
"Les Merisiers",106,9,"Rue Laug"
"Les Merisiers",106,10,"Rue Laug"
"Les Merisiers",106,11,"Rue Laug"
"Les Merisiers",106,13,"Rue Laug"
"Les Merisiers",106,15,"Rue Laug"
"Les Merisiers",106,2,"Rue Laug"
"Les Merisiers",106,6,"Rue Laug"
"Les Merisiers",106,2,"Rue Laug"
"Le Champart",203,4,"Rue Yvonne"
"Le Champart",203,5,"Rue Yvonne"
"Le Champart",203,6,"Rue Yvonne"
"Le Champart",203,7,"Rue Yvonne"
"Le Champart",203,8,"Rue Yvonne"
"Le Champart",203,9,"Rue Yvonne"
"Le Champart",203,10,"Rue Yvonne"
"Le Champart",203,12,"Rue Yvonne"
"Le Champart",203,13,"Rue Yvonne"
"Le Champart",203,14,"Rue Yvonne"
"Le Champart",203,15,"Rue Yvonne"
"Le Champart",203,16,"Rue Yvonne"
"Le Champart",203,17,"Rue Yvonne"
"Le Champart",203,18,"Rue Yvonne"
"Le Champart",203,19,"Rue Yvonne"
"Le Champart",203,20,"Rue Yvonne"
"Le Champart",203,21,"Rue Yvonne"
"Le Champart",203,22,"Rue Yvonne"
"Le Champart",203,23,"Rue Yvonne"
"Le Champart",203,24,"Rue Yvonne"
"Le Champart",203,25,"Rue Yvonne"
"Le Champart",203,26,"Rue Yvonne"
"Le Champart",203,27,"Rue Yvonne"
"Le Champart",203,28,"Rue Yvonne"
"Le Champart",203,29,"Rue Yvonne"
"Le Champart",203,30,"Rue Yvonne"
"Le Champart",203,31,"Rue Yvonne"
"Le Champart",203,32,"Rue Yvonne"
"Le Champart",203,34,"Rue Yvonne"
"Le Champart",203,36,"Rue Yvonne"
"Le Champart",203,37,"Rue Yvonne"
"Le Champart",203,39,"Rue Yvonne"
"Le Champart",203,17,"Rue Yvonne"
"Le Champart",203,6,"Rue Yvonne"
"Le Champart",203,15,"Rue Yvonne"
"Le Champart",203,19,"Rue Yvonne"
"Le Champart",203,25,"Rue Yvonne"
"Le Champart",203,17,"Rue Yvonne"
"Les Friches",401,5,"Rue Guy de Maupassant"
"Les Friches",401,7,"Rue Guy de Maupassant"
"Les Friches",401,8,"Rue Guy de Maupassant"
"Les Friches",401,10,"Rue Guy de Maupassant"
"Les Friches",401,11,"Rue Guy de Maupassant"
"Les Friches",401,13,"Rue Guy de Maupassant"
"Les Friches",401,14,"Rue Guy de Maupassant"
"Les Friches",401,15,"Rue Guy de Maupassant"
"Les Friches",401,16,"Rue Guy de Maupassant"
"Les Friches",401,17,"Rue Guy de Maupassant"
"Les Friches",401,19,"Rue Guy de Maupassant"
"Les Friches",401,20,"Rue Guy de Maupassant"
"Les Friches",401,21,"Rue Guy de Maupassant"
"Les Friches",401,22,"Rue Guy de Maupassant"
"Les Friches",401,23,"Rue Guy de Maupassant"
"Les Friches",401,24,"Rue Guy de Maupassant"
"Les Friches",401,25,"Rue Guy de Maupassant"
"Les Friches",401,26,"Rue Guy de Maupassant"
"Les Friches",401,27,"Rue Guy de Maupassant"
"Les Friches",401,28,"Rue Guy de Maupassant"
"Les Friches",401,29,"Rue Guy de Maupassant"
"Les Friches",401,30,"Rue Guy de Maupassant"
"Les Friches",401,31,"Rue Guy de Maupassant"
"Les Friches",401,32,"Rue Guy de Maupassant"
"Les Friches",401,33,"Rue Guy de Maupassant"
"Les Friches",401,34,"Rue Guy de Maupassant"
"Les Friches",401,35,"Rue Guy de Maupassant"
"Les Friches",401,37,"Rue Guy de Maupassant"
"Les Friches",401,32,"Rue Guy de Maupassant"
"Les Friches",401,23,"Rue Guy de Maupassant"
"La Mare à la Veuve",301,1,"Allee Montplaisir"
"La Mare à la Veuve",301,2,"Allee Montplaisir"
"La Mare à la Veuve",301,3,"Allee Montplaisir"
"La Mare à la Veuve",301,4,"Allee Montplaisir"
"La Mare à la Veuve",301,5,"Allee Montplaisir"
"La Mare à la Veuve",301,6,"Allee Montplaisir"
"La Mare à la Veuve",301,7,"Allee Montplaisir"
"La Mare à la Veuve",301,8,"Allee Montplaisir"
"La Mare à la Veuve",301,9,"Allee Montplaisir"
"La Mare à la Veuve",301,10,"Allee Montplaisir"
"La Mare à la Veuve",301,11,"Allee Montplaisir"
"La Mare à la Veuve",301,12,"Allee Montplaisir"
"La Mare à la Veuve",301,14,"Allee Montplaisir"
"La Mare à la Veuve",301,16,"Allee Montplaisir"
"La Mare à la Veuve",301,18,"Allee Montplaisir"
"La Mare à la Veuve",301,1,"Allee Montplaisir"
"La Mare à la Veuve",301,3,"Allee Montplaisir"
"La Mare à la Veuve",301,1,"Avenue de Metz"
"La Mare à la Veuve",301,2,"Avenue de Metz"
"La Mare à la Veuve",301,3,"Avenue de Metz"
"La Mare à la Veuve",301,4,"Avenue de Metz"
"La Mare à la Veuve",301,5,"Avenue de Metz"
"La Mare à la Veuve",301,6,"Avenue de Metz"
"La Mare à la Veuve",301,7,"Avenue de Metz"
"La Mare à la Veuve",301,8,"Avenue de Metz"
"La Mare à la Veuve",301,9,"Avenue de Metz"
"La Mare à la Veuve",301,10,"Avenue de Metz"
"La Mare à la Veuve",301,11,"Avenue de Metz"
"La Mare à la Veuve",301,13,"Avenue de Metz"
"La Mare à la Veuve",301,15,"Avenue de Metz"
"La Mare à la Veuve",301,17,"Avenue de Metz"
"La Mare à la Veuve",301,19,"Avenue de Metz"
"La Mare à la Veuve",301,20,"Avenue de Metz"
"La Mare à la Veuve",301,21,"Avenue de Metz"
"La Mare à la Veuve",301,22,"Avenue de Metz"
"La Mare à la Veuve",301,23,"Avenue de Metz"
"La Mare à la Veuve",301,24,"Avenue de Metz"
"La Mare à la Veuve",301,26,"Avenue de Metz"
"La Mare à la Veuve",301,27,"Avenue de Metz"
"La Mare à la Veuve",301,29,"Avenue de Metz"
"La Mare à la Veuve",301,31,"Avenue de Metz"
"La Mare à la Veuve",301,33,"Avenue de Metz"
"La Mare à la Veuve",301,35,"Avenue de Metz"
"La Mare à la Veuve",301,37,"Avenue de Metz"
"La Mare à la Veuve",301,39,"Avenue de Metz"
"La Mare à la Veuve",301,41,"Avenue de Metz"
"La Mare à la Veuve",301,43,"Avenue de Metz"
"La Mare à la Veuve",301,45,"Avenue de Metz"
"La Mare à la Veuve",301,47,"Avenue de Metz"
"La Mare à la Veuve",301,49,"Avenue de Metz"
"La Mare à la Veuve",301,51,"Avenue de Metz"
"La Mare à la Veuve",301,55,"Avenue de Metz"
"La Mare à la Veuve",301,57,"Avenue de Metz"
"La Mare à la Veuve",301,9,"Avenue de Metz"
"La Mare à la Veuve",301,6,"Avenue de Metz"
"Le Moulin à Vent",204,3,"Allee du Moulin"
"Le Moulin à Vent",204,4,"Allee du Moulin"
"Le Moulin à Vent",204,5,"Allee du Moulin"
"Le Moulin à Vent",204,6,"Allee du Moulin"
"Le Moulin à Vent",204,7,"Allee du Moulin"
"Le Moulin à Vent",204,8,"Allee du Moulin"
"Le Moulin à Vent",204,9,"Allee du Moulin"
"Le Moulin à Vent",204,10,"Allee du Moulin"
"Le Moulin à Vent",204,11,"Allee du Moulin"
"Le Moulin à Vent",204,15,"Allee du Moulin"
"Le Moulin à Vent",204,17,"Allee du Moulin"
"Le Moulin à Vent",204,9,"Allee du Moulin"
"Le Moulin à Vent",204,2,"Allee du Moulin"
"Le Chateau Gobillon",105,1,"Allee Simon Bolivar"
"Le Chateau Gobillon",105,2,"Allee Simon Bolivar"
"Le Chateau Gobillon",105,3,"Allee Simon Bolivar"
"Le Chateau Gobillon",105,4,"Allee Simon Bolivar"
"Le Chateau Gobillon",105,5,"Allee Simon Bolivar"
"Le Chateau Gobillon",105,6,"Allee Simon Bolivar"
"Le Chateau Gobillon",105,7,"Allee Simon Bolivar"
"Le Chateau Gobillon",105,8,"Allee Simon Bolivar"
"Le Chateau Gobillon",105,9,"Allee Simon Bolivar"
"Le Chateau Gobillon",105,10,"Allee Simon Bolivar"
"Le Chateau Gobillon",105,11,"Allee Simon Bolivar"
"Le Chateau Gobillon",105,12,"Allee Simon Bolivar"
"Le Chateau Gobillon",105,13,"Allee Simon Bolivar"
"Le Chateau Gobillon",105,14,"Allee Simon Bolivar"
"Le Chateau Gobillon",105,15,"Allee Simon Bolivar"
"Le Chateau Gobillon",105,16,"Allee Simon Bolivar"
"Le Chateau Gobillon",105,17,"Allee Simon Bolivar"
"Le Chateau Gobillon",105,18,"Allee Simon Bolivar"
"Le Chateau Gobillon",105,19,"Allee Simon Bolivar"
"Le Chateau Gobillon",105,20,"Allee Simon Bolivar"
"Le Chateau Gobillon",105,21,"Allee Simon Bolivar"
"Le Chateau Gobillon",105,22,"Allee Simon Bolivar"
"Le Chateau Gobillon",105,24,"Allee Simon Bolivar"
"Le Chateau Gobillon",105,26,"Allee Simon Bolivar"
"Le Chateau Gobillon",105,28,"Allee Simon Bolivar"
"Le Chateau Gobillon",105,30,"Allee Simon Bolivar"
"Le Chateau Gobillon",105,32,"Allee Simon Bolivar"
"Le Chateau Gobillon",105,34,"Allee Simon Bolivar"
"Le Chateau Gobillon",105,36,"Allee Simon Bolivar"
"Le Champart",203,1,"Rue des Droits de l’Homme"
"Le Mainguy",201,4,"Rue des Droits de l’Homme"
"Le Mainguy",201,6,"Rue des Droits de l’Homme"
"Le Mainguy",201,8,"Rue des Droits de l’Homme"
"Le Champart",203,9,"Rue des Droits de l’Homme"
"Le Champart",203,10,"Rue des Droits de l’Homme"
"Le Champart",203,11,"Rue des Droits de l’Homme"
"Le Champart",203,12,"Rue des Droits de l’Homme"
"Le Champart",203,13,"Rue des Droits de l’Homme"
"Le Champart",203,14,"Rue des Droits de l’Homme"
"Le Champart",203,15,"Rue des Droits de l’Homme"
"Le Champart",203,16,"Rue des Droits de l’Homme"
"Le Champart",203,17,"Rue des Droits de l’Homme"
"Le Champart",203,18,"Rue des Droits de l’Homme"
"Le Champart",203,19,"Rue des Droits de l’Homme"
"Le Champart",203,21,"Rue des Droits de l’Homme"
"Le Moulin à Vent",204,1,"Rue de la Liberté"
"Le Moulin à Vent",204,2,"Rue de la Liberté"
"Le Moulin à Vent",204,3,"Rue de la Liberté"
"Le Moulin à Vent",204,5,"Rue de la Liberté"
"Le Moulin à Vent",204,6,"Rue de la Liberté"
"Le Moulin à Vent",204,7,"Rue de la Liberté"
"Le Moulin à Vent",204,8,"Rue de la Liberté"
"Le Moulin à Vent",204,9,"Rue de la Liberté"
"Le Vieux Chateau",303,10,"Rue de la Liberté"
"Le Moulin à Vent",204,11,"Rue de la Liberté"
"Le Vieux Chateau",303,12,"Rue de la Liberté"
"Le Moulin à Vent",204,13,"Rue de la Liberté"
"Le Vieux Chateau",303,14,"Rue de la Liberté"
"Le Vieux Chateau",303,15,"Rue de la Liberté"
"Le Vieux Chateau",303,16,"Rue de la Liberté"
"Le Vieux Chateau",303,17,"Rue de la Liberté"
"Le Vieux Chateau",303,18,"Rue de la Liberté"
"Le Vieux Chateau",303,19,"Rue de la Liberté"
"Le Vieux Chateau",303,20,"Rue de la Liberté"
"Le Vieux Chateau",303,21,"Rue de la Liberté"
"Le Vieux Chateau",303,23,"Rue de la Liberté"
"Le Vieux Chateau",303,25,"Rue de la Liberté"
"Le Vieux Chateau",303,27,"Rue de la Liberté"
"Le Vieux Chateau",303,29,"Rue de la Liberté"
"Le Vieux Chateau",303,31,"Rue de la Liberté"
"Le Vieux Chateau",303,33,"Rue de la Liberté"
"Le Vieux Chateau",303,35,"Rue de la Liberté"
"Le Vieux Chateau",303,37,"Rue de la Liberté"
"Le Vieux Chateau",303,39,"Rue de la Liberté"
"Le Vieux Chateau",303,41,"Rue de la Liberté"
"Le Vieux Chateau",303,43,"Rue de la Liberté"
"Le Vieux Chateau",303,45,"Rue de la Liberté"
"Le Vieux Chateau",303,47,"Rue de la Liberté"
"Le Vieux Chateau",303,49,"Rue de la Liberté"
"Le Vieux Chateau",303,51,"Rue de la Liberté"
"Le Vieux Chateau",303,53,"Rue de la Liberté"
"Le Vieux Chateau",303,55,"Rue de la Liberté"
"Le Vieux Chateau",303,57,"Rue de la Liberté"
"Le Vieux Chateau",303,59,"Rue de la Liberté"
"Le Vieux Chateau",303,61,"Rue de la Liberté"
"Le Vieux Chateau",303,67,"Rue de la Liberté"
"Le Vieux Chateau",303,69,"Rue de la Liberté"
"Le Vieux Chateau",303,71,"Rue de la Liberté"
"Le Vieux Chateau",303,77,"Rue de la Liberté"
"Le Vieux Chateau",303,79,"Rue de la Liberté"
"Le Vieux Chateau",303,81,"Rue de la Liberté"
"Le Vieux Chateau",303,83,"Rue de la Liberté"
"Le Vieux Chateau",303,27,"Rue de la Liberté"
"Le Vieux Chateau",303,15,"Rue de la Liberté"
"Le Moulin à Vent",204,9,"Rue de la Liberté"
"Le Vieux Chateau",303,37,"Rue de la Liberté"
"Le Vieux Chateau",303,59,"Rue de la Liberté"
"Le Vieux Chateau",303,47,"Rue de la Liberté"
"Le Vieux Chateau",303,41,"Rue de la Liberté"
"Le Vieux Chateau",303,43,"Rue de la Liberté"
"Le Vieux Chateau",303,45,"Rue de la Liberté"
"Le Chateau Gobillon",105,1,"Avenue de la Villageoise"
"Le Chateau Gobillon",105,2,"Avenue de la Villageoise"
"Le Chateau Gobillon",105,3,"Avenue de la Villageoise"
"Le Chateau Gobillon",105,4,"Avenue de la Villageoise"
"Le Chateau Gobillon",105,5,"Avenue de la Villageoise"
"Le Chateau Gobillon",105,6,"Avenue de la Villageoise"
"Le Chateau Gobillon",105,7,"Avenue de la Villageoise"
"Le Chateau Gobillon",105,8,"Avenue de la Villageoise"
"Le Chateau Gobillon",105,9,"Avenue de la Villageoise"
"Le Chateau Gobillon",105,10,"Avenue de la Villageoise"
"Le Chateau Gobillon",105,11,"Avenue de la Villageoise"
